MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BE,UMESLTD,USHA MARTIN EDU & SOL LTD,          .75,          .80,          .80,          .80,          .80,                    22088.80,27611,N, ,13,         1.10,          .70
N,BE,URJA,URJA GLOBAL LIMITED,         1.95,         2.00,         2.00,         2.00,         2.00,                   702680.00,351340,N, ,316,         2.55,         1.35
N,BE,UTTAMSTL,UTTAM GALVA STEELS LTD,         5.55,         5.60,         5.60,         5.30,         5.40,                   524822.70,97529,N, ,316,        12.05,         5.30
N,BE,UVSL,UTTAM VALUE STEELS LTD,          .25,          .25,          .25,          .20,          .20,                  4257388.70,19961586,N, ,1800,          .45,          .05
N,BE,VARDMNPOLY,VARDHMAN POLYTEX LTD.,         2.90,         2.80,         3.00,         2.80,         2.80,                     7649.80,2731,N, ,14,         6.45,         1.70
N,BE,VENUSREM,VENUS REMEDIES LIMITED,        45.70,        43.45,        47.95,        43.45,        47.95,                  4976529.60,110864,N, ,612,        68.60,        22.00
N,BE,VICEROY,VICEROY HOTELS LIMITED,         2.40,         2.50,         2.50,         2.50,         2.50,                   173837.50,69535,N, ,106,         3.10,          .70
N,BE,VIKASMCORP,VIKAS MULTICORP LIMITED,         2.10,         2.15,         2.20,         2.00,         2.20,                   695394.80,331870,N, ,207,         5.40,         1.70
N,BE,VISASTEEL,VISA STEEL LIMITED,         3.75,         3.85,         3.90,         3.60,         3.65,                    21036.35,5790,N, ,32,         9.40,         3.60
N,BE,VISHAL,VISHAL FABRICS LIMITED,       218.10,       218.10,       218.15,       218.10,       218.10,                    23993.50,110,N, ,4,       345.10,       144.00
N,BE,VIVIMEDLAB,VIVIMED LABS LIMITED,        10.30,         9.90,        10.70,         9.80,         9.90,                   753248.15,75726,N, ,244,        75.70,         9.80
N,BE,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,        36.85,        37.00,        37.00,        35.05,        35.75,                   955834.80,26900,N, ,278,       150.90,        32.00
N,BE,WANBURY,WANBURY LIMITED,        17.45,        17.40,        18.30,        17.00,        17.80,                    40330.45,2354,N, ,35,        33.40,        10.75
N,BE,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,        14.00,        13.95,        14.70,        13.70,        14.70,                   381029.45,26291,N, ,61,        53.90,        13.60
N,BE,WINDMACHIN,WINDSOR MACHINES LIMITED,        11.45,        10.95,        12.00,        10.90,        11.75,                    22837.95,1942,N, ,26,        67.85,        10.90
N,BE,WIPL,THE WESTERN INDIA PLY LTD,        50.00,        50.00,        50.00,        50.00,        50.00,                   260000.00,5200,N, ,7,        96.00,        43.00
N,BE,WSI,W.S.INDUSTRIES (I) LTD.,         1.00,         1.00,         1.00,         1.00,         1.00,                     2924.00,2924,N, ,4,         1.75,          .50
N,BE,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,         5.25,         5.25,         5.45,         5.25,         5.35,                  2719891.30,505776,N, ,468,         7.70,         4.40
N,BE,ZENITHBIR,ZENITH BIRLA (INDIA) LTD,          .40,          .35,          .40,          .35,          .35,                    51285.55,141747,N, ,32,          .75,          .30
N,BE,ZUARI,ZUARI AGRO CHEMICALS LTD,        81.15,        77.20,        82.90,        77.20,        81.75,                   637178.65,7867,N, ,76,       369.95,        75.50
N,BZ,BARTRONICS,BARTRONICS INDIA LIMITED,         1.55,         1.60,         1.60,         1.60,         1.60,                     7360.00,4600,N, ,6,         1.60,          .45
N,BZ,CANDC,C&C CONST. LTD,         2.40,         2.50,         2.50,         2.50,         2.50,                     5110.00,2044,N, ,4,         9.25,          .95
N,BZ,CKFSL,COX & KINGS FIN SERV LTD,          .40,          .35,          .40,          .35,          .40,                    19388.45,48582,N, ,39,          .65,          .25
N,BZ,COX&KINGS,COX & KINGS LIMITED,         1.05,         1.00,         1.00,         1.00,         1.00,                    77503.00,77503,N, ,99,         1.60,          .40
N,BZ,DIAPOWER,DIAMOND POWER INFRA LTD,          .60,          .60,          .65,          .55,          .60,                    10132.40,17454,N, ,16,         1.25,          .25
N,BZ,DIGJAMLTD,DIGJAM LIMITED,         1.20,         1.25,         1.25,         1.25,         1.25,                    68005.00,54404,N, ,25,         1.25,          .80
N,BZ,EASUNREYRL,EASUN REYROLLE LTD,         1.80,         1.80,         1.85,         1.80,         1.85,                     7519.15,4075,N, ,6,         3.75,         1.55
N,BZ,EDL,EMPEE DISTI. LTD.,         4.55,         4.55,         4.55,         4.55,         4.55,                     5915.00,1300,N, ,6,         7.90,         2.45
N,BZ,EDUCOMP,EDUCOMP SOLUTIONS LTD,         2.90,         3.00,         3.00,         3.00,         3.00,                   110709.00,36903,N, ,34,         3.00,          .70
N,BZ,EMCO,EMCO LIMITED,         1.35,         1.30,         1.30,         1.30,         1.30,                    29422.90,22633,N, ,13,         1.55,          .40
N,BZ,EUROCERA,EURO CERAMICS LTD.,          .60,          .55,          .60,          .55,          .60,                     2285.85,4156,N, ,5,          .75,          .15
N,BZ,GOENKA,GOENKA DIAMOND&JEWELS LTD,          .30,          .30,          .30,          .25,          .25,                    30736.15,111287,N, ,29,          .35,          .15
N,BZ,HDIL,HOUSING DEV & INFRA LTD,         1.55,         1.55,         1.60,         1.55,         1.55,                   378770.45,241330,N, ,194,         2.30,         1.25
N,BZ,HMT,HMT LTD -,        11.20,        11.50,        11.75,        10.70,        11.50,                    24763.25,2247,N, ,26,        19.25,         7.40
N,BZ,IL&FSENGG,IL&FS ENG AND CONS CO LTD,         2.25,         2.30,         2.30,         2.15,         2.15,                    12957.45,5894,N, ,19,         7.20,         1.55
N,BZ,IL&FSTRANS,IL&FS TRANS NET LTD,          .95,         1.00,         1.00,          .90,          .95,                    83339.85,89755,N, ,79,         4.05,          .90
N,BZ,INDOSOLAR,INDOSOLAR LIMITED,          .60,          .60,          .65,          .60,          .65,                    25993.30,40191,N, ,32,         1.25,          .25
N,BZ,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,        19.20,        19.20,        19.50,        18.25,        19.30,                   667975.85,35503,N, ,456,        49.40,        13.00
N,BZ,JVLAGRO,JVL AGRO INDUSTRIES LTD,          .60,          .65,          .65,          .55,          .55,                   166053.00,293283,N, ,140,         1.80,          .20
N,BZ,JYOTISTRUC,JYOTI STRUCTURES LTD,         1.55,         1.60,         1.60,         1.60,         1.60,                    29678.40,18549,N, ,20,         2.85,         1.15
N,BZ,KGL,KARUTURI GLOBAL LIMITED,          .20,          .20,          .25,          .20,          .20,                    41432.45,197428,N, ,30,          .40,          .15
N,BZ,KOHINOOR,KOHINOOR FOODS LIMITED,         7.55,         7.80,         7.80,         7.50,         7.55,                    38472.55,5071,N, ,28,        10.15,         4.65
N,BZ,MELSTAR,MELSTAR INFORMATION TECH,         3.70,         3.55,         3.55,         3.55,         3.55,                    21268.05,5991,N, ,34,         4.45,         1.75
N,BZ,METKORE,METKORE ALLOYS & IND LTD,          .35,          .35,          .35,          .30,          .35,                     1082.05,3136,N, ,8,          .45,          .15
N,BZ,NITINFIRE,NITIN FIRE PROT IND. LTD.,          .35,          .35,          .35,          .30,          .35,                    17080.00,53100,N, ,8,          .65,          .25
N,BZ,ORTEL,ORTEL COMMUNICATIONS LTD,          .75,          .80,          .80,          .80,          .80,                     1600.00,2000,N, ,4,         1.10,          .15
N,BZ,PARABDRUGS,PARABOLIC DRUGS LTD,         1.60,         1.55,         1.55,         1.55,         1.55,                    10651.60,6872,N, ,14,         2.20,          .65
N,BZ,PUNJLLOYD,PUNJ LLOYD LIMITED,         1.00,         1.00,         1.05,          .95,         1.00,                   237151.80,236728,N, ,91,         1.50,          .75
N,BZ,RAJRAYON,RAJ RAYON INDUSTRIES LTD,          .10,          .10,          .10,          .05,          .10,                    11200.60,116139,N, ,31,          .15,          .05
N,BZ,SEZAL,SEZAL GLASS LIMITED,         1.60,         1.60,         1.60,         1.60,         1.60,                     3206.40,2004,N, ,8,         1.95,         1.50
N,BZ,SUPREMEINF,SUPREME INFRA. LTD,         8.35,         7.95,         7.95,         7.95,         7.95,                    11925.00,1500,N, ,1,        14.40,         6.35
N,BZ,TALWALKARS,TALWALKAR FITNESS LTD,         1.35,         1.40,         1.40,         1.30,         1.40,                    33011.70,24498,N, ,60,         1.75,         1.00
N,BZ,TALWGYM,TALWALKARS HEALTHCLUB LTD,         1.20,         1.15,         1.15,         1.15,         1.15,                    19676.50,17110,N, ,18,         1.60,          .80
N,BZ,THIRUSUGAR,THIRU AROORAN SUGARS LTD,         2.65,         2.70,         2.70,         2.65,         2.65,                      398.00,150,N, ,3,        12.20,         2.65
N,BZ,UNITECH,UNITECH LIMITED,         1.30,         1.30,         1.30,         1.25,         1.25,                  2173495.50,1726094,N, ,596,         1.95,         1.15
N,BZ,UNITY,UNITY INFRAPROJECTS LTD,          .35,          .35,          .40,          .30,          .30,                     6098.85,17703,N, ,14,          .60,          .15
N,BZ,VIDEOIND,VIDEOCON INDUSTRIES LIMIT,         1.05,         1.05,         1.10,         1.00,         1.05,                   821864.85,777450,N, ,308,         5.10,         1.00
N,ST,BOHRA,BOHRA INDUSTRIES LIMITED,         1.40,         1.45,         1.45,         1.45,         1.45,                     5800.00,4000,N, ,2,        46.00,         1.15
N,SZ,FOURTHDIM,FOURTH DIMEN. SOLUT. LTD,         5.80,         5.55,         5.55,         5.55,         5.55,                   305250.00,55000,N, ,8,         6.60,         5.55
 ,N1, , , , , , , , , ,N, , , , 
 ,N1, ,OTHER SECURITIES, , , , , , , ,N, , , , 
N,DR,STAN,STANDARD  CHARTERED PLC,        32.60,        33.10,        33.25,        31.75,        32.05,                   154132.30,4782,N, ,97,        63.65,        28.50
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,      4625.13,      4624.00,      4689.98,      4624.00,      4673.73,                  2403026.63,517,N, ,56,      4689.98,      4501.00
N,GB,SGBAUG24,2.75% GOLDBONDS2024TR-IV,      4669.20,      4669.00,      4680.00,      4640.00,      4645.00,                   512344.70,110,N, ,36,      4724.00,      2971.55
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,      4606.11,      4606.11,      4650.00,      4606.11,      4618.70,                   406886.11,88,N, ,8,      4699.00,      3468.00
N,GB,SGBDC27VII,2.50%GOLDBONDS2027SR-VII,      4556.00,      4601.00,      4639.00,      4558.00,      4620.00,                   722372.00,157,N, ,15,      4699.00,      3421.90
N,GB,SGBDEC25,2.50%GOLDBONDS 2025 SR-X,      4619.90,      4615.00,      4630.00,      4615.00,      4630.00,                    50780.00,11,N, ,2,      4700.00,      2927.00
N,GB,SGBDEC2513,2.50%GOLDBONDS2025SR-XIII,      4600.00,      4600.00,      4600.00,      4600.00,      4600.00,                    13800.00,3,N, ,2,      4629.99,      2944.95
N,GB,SGBFEB24,2.75%GOLDBONDS2024 TR-II,      4648.22,      4680.00,      4740.00,      4620.00,      4650.00,                   678531.00,146,N, ,23,      4740.00,      2960.00
N,GB,SGBFEB28IX,2.50%GOLDBONDS2028SR-IX,      4610.00,      4555.00,      4950.00,      4555.00,      4800.00,                    94424.95,20,N, ,8,      5090.00,      3651.50
N,GB,SGBJ28VIII,2.50%GOLDBONDS2028SR-VIII,      4541.00,      4600.00,      4652.10,      4600.00,      4651.13,                   120827.30,26,N, ,5,      4750.00,      3425.10
N,GB,SGBJAN26,2.50%GOLDBONDS2026SR-XIV,      4655.00,      4600.00,      4600.00,      4600.00,      4600.00,                    23000.00,5,N, ,1,      4699.00,      2900.00
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,      4551.01,      4604.00,      4604.00,      4604.00,      4604.00,                     9208.00,2,N, ,1,      4640.00,      2852.00
N,GB,SGBJUL25,SGB2.50%JUL2025SR-II17-18,      4600.00,      4600.00,      4603.50,      4595.00,      4603.00,                   280650.00,61,N, ,8,      4671.00,      2907.00
N,GB,SGBJUL27,2.50%GOLDBONDS2027SR-II,      4649.00,      4571.26,      4629.00,      4571.26,      4615.71,                    55166.30,12,N, ,7,      4696.00,      3100.00
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,      4600.00,      4595.00,      4596.00,      4595.00,      4596.00,                    22978.00,5,N, ,3,      4900.00,      2657.95
N,GB,SGBMAR24,2.75%GOLDBONDS2024 TR-III,      4632.00,      4626.10,      4650.00,      4626.10,      4650.00,                    83461.00,18,N, ,15,      4700.00,      2922.10
N,GB,SGBMAR25,2.50%GOLDBONDS 2025TR-VII,      4605.00,      4625.00,      4625.00,      4606.50,      4624.00,                   212620.50,46,N, ,7,      4650.00,      2909.30
N,GB,SGBMAR28X,2.50%GOLDBONDS2028SR-X,      4626.68,      4615.00,      4685.00,      4615.00,      4616.00,                   106499.00,23,N, ,5,      4690.00,      3448.00
N,GB,SGBMAY25,SGB2.50%MAY2025SR-I 17-18,      4585.26,      4565.00,      4658.00,      4560.01,      4651.27,                  1989269.85,430,N, ,27,      4659.00,      2929.00
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,      4649.99,      4601.00,      4616.00,      4601.00,      4601.00,                    59843.00,13,N, ,7,      4655.00,      2791.00
N,GB,SGBNOV23,2.75% GOLDBONDS 2023 TR-1,      4699.98,      4700.00,      4800.00,      4700.00,      4741.50,                   199251.00,42,N, ,23,      4800.00,      2990.00
N,GB,SGBNOV24,2.50% GOLDBONDS2024 TR-VI,      4601.07,      4600.50,      4679.90,      4600.50,      4634.28,                   486097.45,105,N, ,23,      4699.00,      2937.20
N,GB,SGBNOV25,2.50% GOLDBONDS2025SR-VII,      4560.00,      4679.99,      4679.99,      4679.99,      4679.99,                    23399.95,5,N, ,1,      4679.99,      2801.00
N,GB,SGBNOV258,2.50%GOLDBONDS2025SR-VIII,      4612.00,      4612.00,      4612.00,      4580.01,      4580.01,                   101259.12,22,N, ,4,      4699.00,      2861.00
N,GB,SGBNOV25VI,2.50% GOLDBONDS2025SR-VI,      4611.02,      4625.00,      4650.00,      4589.00,      4650.00,                  1511810.10,326,N, ,24,      4650.00,      2905.00
N,GB,SGBNOV26,2.50%GOLDBONDS2026SR-III,      4580.00,      4620.00,      4647.99,      4620.00,      4647.99,                    97574.90,21,N, ,4,      4647.99,      2865.00
N,GB,SGBOCT25,2.50% GOLDBONDS2025SR-III,      4576.71,      4650.00,      4650.00,      4600.00,      4605.00,                   513175.00,111,N, ,6,      4699.00,      2900.00
N,GB,SGBOCT25IV,2.50% GOLDBONDS2025SR-IV,      4550.00,      4601.00,      4601.00,      4601.00,      4601.00,                     4601.00,1,N, ,1,      4750.00,      2860.00
N,GB,SGBOCT25V,2.50% GOLDBONDS2025SR-V,      4650.00,      4650.00,      4650.00,      4650.00,      4650.00,                     4650.00,1,N, ,1,      4650.00,      2950.00
N,GB,SGBOCT26,2.50%GOLDBONDS2026SR-II,      4550.00,      4562.00,      4562.00,      4562.00,      4562.00,                     4562.00,1,N, ,1,      4628.00,      2821.00
N,GB,SGBOCT27,2.50%GOLDBONDS2027SR-V,      4536.00,      4560.10,      4648.99,      4532.00,      4600.00,                   681554.70,149,N, ,21,      4799.00,      3300.95
N,GB,SGBOCT27VI,2.50%GOLDBONDS2027SR-VI,      4600.00,      4600.00,      4625.00,      4590.00,      4600.00,                   571100.00,124,N, ,17,      4640.00,      3344.95
N,GB,SGBSEP24,2.75% GOLDBONDS2024TR-V,      4650.00,      4677.00,      4677.00,      4650.00,      4667.25,                   303540.00,65,N, ,4,      4700.00,      2946.00
N,GB,SGBSEP27,2.50%GOLDBONDS2027SR-IV,      4602.05,      4690.05,      4697.00,      4673.99,      4673.99,                    46848.02,10,N, ,4,      4697.00,      3296.90
N,GS,509GS2022,GOI LOAN 5.09% 2022,        96.96,        96.00,       101.80,        96.00,       101.80,                      197.80,2,N, ,2,       104.96,        90.33
N,GS,617GS2021,GOI LOAN 6.17% 2021,       100.00,       101.00,       101.00,       101.00,       101.00,                    10100.00,100,N, ,2,       101.00,        85.34
N,GS,716GS2050,GOI LOAN 7.16% 2050,       105.00,       105.00,       105.00,       105.00,       105.00,                    11025.00,105,N, ,2,       105.00,       105.00
N,GS,719GS2060,GOI LOAN 7.19% 2060,       105.00,       106.00,       106.55,       106.00,       106.55,                    25462.00,240,N, ,4,       106.60,       104.95
N,GS,727GS2026,GOI LOAN 7.27% 2026,       100.80,       105.84,       105.84,       105.84,       105.84,                    10584.00,100,N, ,1,       105.84,        90.50
N,GS,757GS2033,GOI LOAN 7.57% 2033,       109.00,       113.80,       113.80,       113.50,       113.50,                  1990896.00,17496,N, ,3,       114.98,       104.00
N,GS,772GS2049,GOI LOAN 7.72% 2049,       111.00,       111.00,       116.55,       111.00,       116.55,                     2322.90,20,N, ,4,       117.60,        90.39
N,GS,832GS2032,GOI LOAN 8.32% 2032,       108.38,       103.00,       103.00,       103.00,       103.00,                    10300.00,100,N, ,1,       103.00,       103.00
N,MF,ABSLFTSGRN,BIRLASLAMC - ABSLFTSGRN,        10.70,        10.80,        10.80,        10.80,        10.80,                    12960.00,1200,N, ,1,        10.80,         9.10
N,MF,EMOFSR1RDP,EDELAMC - EMOFSR1RDP,         7.73,         7.70,         7.73,         7.70,         7.73,                    20068.00,2600,N, ,6,        10.40,         6.00
N,MF,EMOFSR1RGG,EDELAMC - EMOFSR1RGG,         7.72,         7.72,         7.99,         7.72,         7.85,                   491705.80,63165,N, ,15,         9.69,         6.45
N,MF,HEOF1126RG,HDFCAMC - HEOF1126RG,         7.66,         7.66,         7.66,         7.66,         7.66,                    24083.04,3144,N, ,1,        10.13,         6.70
N,MF,HHOF1140RG,HDFCAMC - HHOF1140RG,         6.20,         6.20,         6.80,         5.90,         6.00,                    42615.95,7030,N, ,18,         9.40,         4.80
N,MF,LTMFEOF2R,LTAMC - LTMFEOF2R,         8.11,         7.45,         7.45,         7.45,         7.45,                        7.45,1,N, ,1,         9.75,         7.38
N,MF,M15RG,SUNDARMAMC - M15RG,         4.59,         4.42,         5.04,         4.41,         5.04,                    46670.00,10500,N, ,4,         7.30,         3.71
N,MF,SCPOFA1GR,SBIAMC - SCPOFA1GR,        10.00,        10.10,        10.10,        10.10,        10.10,                   202000.00,20000,N, ,3,        10.10,        10.10
N,N1,ERFLNCDI,SEC RED NCD 8.42% SR. I,       890.00,       842.10,       842.10,       842.10,       842.10,                     8421.00,10,N, ,2,      1005.00,       701.05
N,N1,ICFL,SEC RED NCD 10.75% SR. I,       835.00,       835.00,       880.00,       835.00,       880.00,                    65000.00,75,N, ,10,      1023.00,       701.00
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1190.00,      1195.00,      1195.00,      1195.00,      1195.00,                     1195.00,1,N, ,1,      1314.00,      1053.00
N,N1,IRFC,BOND 8.00% PA TAX FREE S1,      1107.00,      1107.50,      1107.50,      1107.00,      1107.30,                   166105.00,150,N, ,3,      1157.20,      1025.00
N,N1,L&TINFRA,BOND 7.75% PA 2010A S1,      1035.00,      1030.00,      1036.00,      1030.00,      1036.00,                    31995.00,31,N, ,3,      1090.00,       950.10
N,N1,NHAI,BOND 8.20% PA TAX FREE S1,      1105.00,      1105.00,      1108.48,      1105.00,      1106.02,                  2259195.85,2043,N, ,15,      1157.99,      1055.00
N,N1,NHBTF2014,BOND 8.26%PA TF TR-I S1A,      6100.00,      6100.00,      6100.00,      6100.00,      6100.00,                   109800.00,18,N, ,1,      6574.00,      5386.00
N,N1,RECLTD,TAXFREE SEC NCD TR1 S1,      1094.90,      1093.50,      1100.00,      1093.50,      1097.01,                   301918.01,275,N, ,16,      1182.60,      1010.00
N,N2,BRITANNIA,8.00% SEC RED NCD,        32.79,        32.53,        32.91,        32.51,        32.63,                   101747.13,3115,N, ,54,        35.80,        30.00
N,N2,ERFLNCDI,SEC RED NCD 8.75% SR. II,       840.00,       840.00,       840.00,       840.00,       840.00,                    84000.00,100,N, ,1,      1039.99,       611.05
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1202.27,      1213.99,      1213.99,      1200.00,      1205.33,                   868410.24,720,N, ,11,      1369.90,      1051.60
N,N2,IBUCCREDIT,SE RE NCD SR.I-CIII&IV,      1086.00,      1070.00,      1070.00,      1070.00,      1070.00,                    10700.00,10,N, ,1,      1086.00,       801.00
N,N2,ICFL,SEC RED NCD SR. II,       911.40,       910.00,       910.00,       910.00,       910.00,                     9100.00,10,N, ,1,      1009.90,       675.00
N,N2,IDFCFIRSTB,BOND 0% 2020 TR-I SR-II,     10270.01,     10255.01,     10255.01,     10255.01,     10255.01,                    41020.04,4,N, ,1,     10330.00,      8105.00
N,N2,IREDA,IREDA 8.55NCDTR I SR II A,      1521.80,      1255.00,      1255.00,      1250.00,      1250.00,                 15625030.00,12500,N, ,3,      1799.00,      1159.10
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1230.00,      1255.00,      1255.00,      1255.00,      1255.00,                     3765.00,3,N, ,1,      1284.00,      1120.61
N,N2,M&MFIN,9.00% UNSECURED NCD,      1071.60,      1080.00,      1084.99,      1080.00,      1084.99,                   243671.65,225,N, ,3,      1097.00,       845.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1215.72,      1216.50,      1220.00,      1216.00,      1219.96,                   264562.58,217,N, ,18,      1320.00,      1100.00
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1296.00,      1295.00,      1299.90,      1290.10,      1295.51,                  3722571.15,2875,N, ,26,      1300.00,      1029.85
N,N2,SBIN,BOND 9.50% PA SERIES 2,     10971.76,     11099.00,     11100.00,     10951.00,     10951.00,                   220504.00,20,N, ,5,     11949.00,     10053.00
N,N3,HUDCO,8.10 NCD 05MAR22 FV 1000,      1069.06,      1068.00,      1068.00,      1066.10,      1066.12,                   648298.63,608,N, ,9,      1277.50,      1010.00
N,N3,ICFL,SEC RED NCD 10.4% SR. III,       899.00,       921.00,       921.00,       921.00,       921.00,                     4605.00,5,N, ,1,       999.99,       705.00
N,N3,IRFC,7.18 NCD 19FEB23 TR1 SR1,      1119.00,      1114.00,      1119.90,      1114.00,      1115.00,                    13404.40,12,N, ,6,      1129.00,      1033.20
N,N3,L&TINFRA,BOND 7.50% PA 2010A S3,      1032.00,      1025.01,      1033.00,      1014.14,      1015.11,                    71426.15,70,N, ,5,      1060.00,       825.01
N,N3,MAGMA,SEC RED NCD 10.04% SR.III,       950.00,       900.00,       900.00,       900.00,       900.00,                    22500.00,25,N, ,1,      1000.00,       900.00
N,N4,IIFCL,8.91% TAX FREE NCD,      1405.90,      1414.80,      1414.80,      1400.00,      1405.00,                   200709.80,143,N, ,10,      1414.80,      1240.00
N,N4,L&TINFRA,BOND 7.50% CA 2010A S4,      1955.00,      1955.00,      1960.00,      1955.00,      1960.00,                    78375.00,40,N, ,4,      1997.00,      1772.10
N,N4,NHAI,8.52% TAX FREE TR I S IB,      1179.70,      1179.70,      1179.70,      1179.70,      1179.70,                     1179.70,1,N, ,1,      1266.00,      1057.10
N,N4,PFC,8.20% TAX FREE NCD,      1107.00,      1108.00,      1108.00,      1108.00,      1108.00,                     2216.00,2,N, ,1,      1148.99,      1015.00
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1008.99,      1020.00,      1025.00,      1020.00,      1024.15,                   506130.00,495,N, ,15,      1032.00,       925.30
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       820.00,       820.00,       820.00,       811.00,       811.00,                    36540.00,45,N, ,3,      1005.00,       701.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       706.85,       680.00,       680.00,       680.00,       680.00,                     6800.00,10,N, ,1,       924.00,       650.10
N,N5,NHAI,8.50% TAX FREE TR I S IIA,      1300.00,      1344.50,      1344.50,      1344.50,      1344.50,                    13445.00,10,N, ,1,      1344.50,      1140.60
N,N5,SBIN,BOND 9.95% PA RET. S4,     11206.62,     11229.00,     11244.00,     11190.00,     11218.06,                  8376148.88,747,N, ,91,     12390.00,     10120.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       219.25,       230.00,       234.99,       230.00,       232.49,                      464.99,2,N, ,2,       784.80,       140.00
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       642.06,       636.30,       640.80,       635.00,       639.42,                   191418.25,301,N, ,10,      1023.00,       600.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       650.00,       587.01,       679.80,       587.01,       649.90,                     6180.94,10,N, ,4,       948.40,       587.01
N,N6,IBUCCREDIT,SERENCD8.90%SRIIICIII&IV,       849.27,       859.80,       860.00,       859.80,       860.00,                    79971.40,93,N, ,7,       995.00,       576.00
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       820.00,       830.00,       839.98,       820.00,       820.71,                   213402.82,256,N, ,5,       999.00,       601.00
N,N6,ICFL,SEC RED NCD 10.50% SR. VI,       930.00,       930.00,       930.00,       930.00,       930.00,                    61380.00,66,N, ,9,      1020.00,       726.00
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2044.01,      2045.00,      2048.00,      2045.00,      2045.00,                  1456111.00,712,N, ,21,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1307.56,      1314.90,      1320.00,      1310.01,      1315.00,                   969577.31,736,N, ,22,      1347.90,      1101.00
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7172.00,      7172.00,      7172.00,      7172.00,      7172.00,                    71720.00,10,N, ,1,      7574.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6405.00,      6450.00,      6700.00,      6450.00,      6700.00,                   165000.00,25,N, ,2,      7477.00,      5851.51
N,N6,NHPC,8.92% SEC RED BOND S3B,      1371.00,      1373.70,      1398.99,      1372.00,      1398.99,                   823411.89,599,N, ,6,      1460.00,      1240.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1415.50,      1406.01,      1406.01,      1406.01,      1406.01,                    49210.35,35,N, ,4,      1435.50,      1242.01
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10895.16,     10856.00,     10856.00,     10852.10,     10852.10,                    54274.10,5,N, ,4,     11575.00,     10060.05
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1020.00,      1028.00,      1028.00,      1028.00,      1028.00,                   102800.00,100,N, ,4,      1029.90,       800.00
N,N7,HUDCO,BOND 7.19% PA TAX FREE S2,      1299.00,      1105.00,      1145.00,      1105.00,      1145.00,                     9000.00,8,N, ,2,      1479.99,      1057.10
N,N7,IBUCCREDIT,SERENCD8.66%SRIVCIII&IV,       710.00,       701.00,       701.00,       701.00,       701.00,                     1402.00,2,N, ,1,       950.00,       600.00
N,N7,IREDA,7.74% TAX FREE NCD,      1230.00,      1230.00,      1230.00,      1230.00,      1230.00,                    24600.00,20,N, ,1,      1242.85,      1120.20
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        13.45,        13.45,        13.58,        13.45,        13.50,                   135365.30,10030,N, ,54,        15.00,        11.40
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       700.00,       700.00,       715.00,       700.00,       710.00,                    48930.00,69,N, ,4,       950.00,       515.00
N,N8,ICFL,SEC RED NCD SR. VIII,       700.00,       655.50,       700.00,       615.15,       699.61,                   177340.00,275,N, ,24,       990.00,       532.48
N,N8,IRFC,BOND 8.40% PA TF TI-SIIA,      1263.98,      1285.00,      1285.00,      1285.00,      1285.00,                     1285.00,1,N, ,1,      1589.80,      1140.00
N,N8,L&TFINANCE,SE RE NCD 9.1% SR.I OP II,      1023.00,      1023.00,      1023.00,      1017.06,      1017.06,                   151237.78,148,N, ,6,      1200.00,       901.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1149.00,      1149.00,      1149.00,      1149.00,      1149.00,                   229800.00,200,N, ,5,      1179.00,       925.60
